timestamp_id,total_bytes,total_packets,n_ips_org,n_ips_dst,flows_TCP,flows_UDP,flows_ICMP,flows_RST,media_duration_flow,media_bytes/flow,porcent_blacklist,porcent_spam,porcent_sshscan,porcent_udpscan,porcent_malware_total,source_ip,dest_port
T177,3649272,625960,8883,12270,39954,17733,1026,6358,9.626113821570198e-05,0.0014209015389978,0.3537,0.0,0.0,0.0,0.3537,60.56.180.24,80
T178,1486481,619692,8826,12238,38855,18656,1216,6277,0.0003589017673426,0.0014135199244308,0.4034,0.0,0.0,0.0,0.4034,60.56.180.25,80
T179,842528,640419,8926,12582,40010,18264,1002,6316,0.0004999256618535,0.0016414280441128,0.5827,0.0,0.0,0.0,0.5827,42.219.152.242,32983
T180,1525812,608596,8855,12299,42438,19235,1143,6515,0.0004646214775164,0.0020851074332496,0.2603,0.0,0.0,0.0,0.2603,60.56.180.24,80
T181,3166079,622901,8992,12483,42408,20633,888,6876,9.656305744657831e-05,0.000964666577897,0.551,0.0,0.0,0.0,0.551,233.181.198.188,80
T182,1464583,578092,8929,12468,39908,17554,846,6556,0.0003093152371577,0.0014183853563514,0.4968,0.0,0.0,0.0,0.4968,60.56.180.24,80
T183,3863349,589121,8834,12241,39863,17545,1008,6334,0.0001279619485288,0.0014115077233136,0.3646,0.0,0.0,0.0,0.3646,60.56.180.24,80
T184,1544887,624770,9054,12582,42461,18061,819,6327,0.0002763729017188,0.0013923403241707,0.3336,0.0,0.0,0.0,0.3336,42.219.158.242,37522
T185,1891926,607132,9040,12692,43109,18462,1079,6435,0.0003422128792896,0.001758133076753,0.4282,0.0,0.0,0.0,0.4282,42.219.158.242,37750
T186,2890553,625238,8886,12416,43303,17773,918,6320,8.330394201302684e-05,0.0009238860011152,0.5316,0.0,0.0,0.0,0.5316,42.219.158.161,49236
T187,1528691,707107,10845,13022,42633,20395,1211,6464,0.0003428531573113,0.0015728696802158,0.749,0.0,0.0,0.0,0.749,42.219.158.242,48345
T188,1097015,732380,12231,13379,41058,22179,1612,6474,0.0004667382867367,0.0015402809005988,0.4238,0.0,0.0,0.0,0.4238,42.219.158.179,37764
T189,3741645,765626,12106,13602,43103,22181,1413,6382,0.0001045651918568,0.0013797678825335,0.5073,0.0,0.0,0.0,0.5073,42.219.153.8,51267
T190,2358606,787787,12275,13475,43521,23535,1664,6727,0.0002693124722117,0.0017035855428132,0.5245,0.0,0.0,0.0,0.5245,42.219.152.242,60442
T191,888626,764622,12164,13556,43976,22987,1250,6552,0.0004426840559572,0.0015884115344832,0.6194,0.0,0.0,0.0,0.6194,42.219.145.151,80
T192,3217509,723625,12176,13345,42379,22878,1359,6453,0.000100094847201,0.0009887207455408,0.5859,0.0,0.0,0.0,0.5859,42.219.158.242,49453
T193,1220504,777718,12343,13744,42009,24057,1442,6453,0.0004012356084271,0.0014850830702372,0.3215,0.0,0.0,0.0,0.3215,42.219.158.188,80
T194,2037966,817164,12425,13404,43833,24649,1343,6620,0.0003542718054669,0.0023090489126842,0.4197,0.0,0.0,0.0,0.4197,60.56.180.25,80
T195,2795921,790474,12065,13264,41839,26017,1407,6298,0.0001450020950085,0.0011164587303888,0.6282,0.0,0.0,0.0,0.6282,60.56.180.24,80
T196,1073712,759217,12259,13412,40213,26383,1378,6315,0.0004691263185492,0.0015775094222848,0.353,0.0,0.0,0.0,0.353,60.56.180.25,80
T197,4769048,759966,12287,13542,40407,24773,1334,6088,9.011692782268191e-05,0.0011425897644152,0.4669,0.0,0.0,0.0,0.4669,60.56.180.24,80
T198,952505,813425,12302,14378,41310,23196,1392,5919,0.0006018348035184,0.0016973266611038,0.5178,0.0,0.0,0.0,0.5178,42.219.158.179,60701
T199,1042501,821193,11949,14211,41625,23272,1324,5905,0.0004956739213872,0.0014487595131903,0.2893,0.0,0.0,0.0,0.2893,42.219.152.242,33467
T200,1560791,900882,12168,15369,43550,25168,1527,5928,0.0005056278598361,0.0020564698980704,0.2198,0.0,0.0,0.0,0.2198,42.219.152.242,60676
T201,918129,870717,12173,14400,42949,24512,1347,6248,0.00049526307062,0.0017014886701279,0.1502,0.0,0.0,0.0,0.1502,42.219.158.161,49424
T202,3451688,843653,12235,14729,41944,23363,1346,6022,0.0001125340041545,0.0009999779110059,0.1356,0.0,0.0,0.0,0.1356,60.56.180.25,80
T203,1025892,978695,12031,16453,42370,26329,1531,6217,0.0005701542753773,0.0017971628199327,0.1283,0.0,0.0,0.0,0.1283,60.56.180.24,80
T204,1070589,770258,12310,13395,43126,23128,1502,6420,0.0004687786823887,0.0013950120966812,0.3479,0.0,0.0,0.0,0.3479,42.219.154.159,44537
T205,2102142,746238,12132,13335,42809,22740,1652,6215,0.0003095036304147,0.0016521441894419,0.3527,0.0,0.0,0.0,0.3527,42.219.158.242,51859
T206,852748,751101,12182,13471,41099,23448,1399,6083,0.0003731014611794,0.0015140454011285,0.4079,0.0,0.0,0.0,0.4079,60.56.180.25,80
T207,3014751,776478,12097,13176,42864,22587,1457,6356,0.000110811940205,0.000985337689137,0.1865,0.0,0.0,0.0,0.1865,60.56.180.25,80
T208,1167414,833958,12061,13815,42234,23018,1361,6374,0.0003846339200826,0.0014947253523884,0.2595,0.0,0.0,0.0,0.2595,42.219.158.179,39348
T209,824802,966921,12213,16588,41990,26787,1521,6178,0.0006318648531057,0.0016890402695978,0.2763,0.0,0.0,0.0,0.2763,42.219.152.242,33730
T210,1741497,792722,12372,13917,43829,22960,1669,6629,0.0004944203030825,0.0020199431587595,0.2788,0.0,0.0,0.0,0.2788,42.219.158.242,52740
T211,685381,778153,12333,13648,43442,23929,1335,6536,0.0007052930419151,0.0021120375391275,0.256,0.0,0.0,0.0,0.256,60.56.180.25,80
T212,1045459,738642,12340,13470,40695,23286,1298,6408,0.000458416664595,0.0018064152344801,0.2285,0.0,0.0,0.0,0.2285,60.56.180.24,80
T213,3165795,777287,12138,13348,42013,23333,1359,6225,0.000116180654978,0.000969217841635,0.2963,0.0,0.0,0.0,0.2963,60.56.180.25,80
T214,793052,771419,12251,13418,41381,23840,1424,6354,0.0006764725242946,0.0017322622861591,0.3142,0.0,0.0,0.0,0.3142,42.219.154.159,45072
T215,1268070,772529,12350,13583,41576,24520,1558,6252,0.0005426609294326,0.0016166247345476,0.3278,0.0,0.0,0.0,0.3278,42.219.153.8,55830
T216,1637591,780465,12453,13517,40356,24875,1398,6126,0.0002548937724495,0.0017492155308445,0.684,0.0,0.0,0.0,0.684,42.219.153.219,40153
T217,904572,805624,12143,13745,41815,22464,1371,6446,0.0004953292818683,0.0018835111412684,0.6738,0.0,0.0,0.0,0.6738,60.56.180.24,80
T218,2920283,758072,12346,14167,41041,23707,1390,6484,0.0001060448062174,0.000973588548929,0.7276,0.0,0.0,0.0,0.7276,60.56.180.24,80
T219,1083100,803346,12339,16089,47946,23763,1500,6734,0.0005599693346398,0.0015785716007387,0.5139,0.0,0.0,0.0,0.5139,60.56.180.25,80
T220,1187745,765372,11960,13509,40894,24277,1555,6656,0.0005743420256459,0.0016800926164024,0.4615,0.0,0.0,0.0,0.4615,60.56.180.25,80
T221,1496008,929446,12196,16461,45071,23851,1480,6582,0.0003767101425783,0.0020871721277477,0.2259,0.0,0.0,0.0,0.2259,42.219.152.242,33486
T222,753402,717904,12176,13261,40404,23824,1441,6240,0.0005578368520819,0.0017473398427607,0.2296,0.0,0.0,0.0,0.2296,60.56.180.25,80
T223,3009391,795857,12039,14595,41611,24234,1409,6420,9.770571289363924e-05,0.0009859741969433,0.2299,0.0,0.0,0.0,0.2299,42.219.158.179,47852
T224,1058583,742423,11973,13146,40903,24518,1474,6372,0.0004925361239756,0.0016006512447768,0.2753,0.0,0.0,0.0,0.2753,126.18.217.182,19499
T225,1126938,738997,11991,13139,38399,24473,1475,6079,0.0005344451044854,0.0017852522337811,0.4693,0.0,0.0,0.0,0.4693,60.56.180.25,80
T226,1481407,730771,11924,13128,38347,25289,1521,6094,0.0004576156277906,0.0021245564724283,0.4549,0.0,0.0,0.0,0.4549,60.56.180.25,80
T227,900653,715966,12125,13197,38168,24814,1355,5786,0.0004310976613175,0.0014498766412069,0.7654,0.0,0.0,0.0,0.7654,42.219.158.161,35957
T228,2980709,686639,12020,13064,39044,24743,1370,5777,0.0001020882576152,0.0009914742875512,0.5959,0.0,0.0,0.0,0.5959,42.219.158.179,40503
T229,960286,727044,11956,13355,39095,24323,1395,5744,0.0005221535344186,0.001701019841537,0.4798,0.0,0.0,0.0,0.4798,42.219.152.242,34810
T230,878343,684614,12036,13395,40004,23930,1689,6158,0.000997638676974,0.0021977799695672,0.336,0.0,0.0,0.0,0.336,42.219.152.242,33778
T231,1426984,704981,12020,13222,41076,23321,1323,6096,0.0003835143064885,0.0022033026348228,0.3087,0.0,0.0,0.0,0.3087,42.219.158.242,46289
T232,1068589,711345,12050,13253,39429,22914,1373,6257,0.0003406048322458,0.0013968985064524,0.2654,0.0,0.0,0.0,0.2654,42.219.158.242,46505
T233,2963338,743678,12445,13462,40521,23467,1545,6073,9.769560410356144e-05,0.0009816186316502,0.3136,0.0,0.0,0.0,0.3136,42.219.158.179,52594
T234,1263866,811842,12018,14295,42328,23228,1494,6445,0.0004051437400898,0.0014775968464758,0.4365,0.0,0.0,0.0,0.4365,42.219.158.188,38979
T235,868517,877578,12079,14269,43296,23901,1610,6352,0.0010989427915833,0.002387765394482,0.3783,0.0,0.0,0.0,0.3783,60.56.180.24,80
T236,1342331,844366,12185,14325,40432,24439,1356,6169,0.0004705261954888,0.0023574203483459,0.3202,0.0,0.0,0.0,0.3202,42.219.153.219,53685
T237,930069,736579,12024,13174,37727,23047,1280,5934,0.0004482464200374,0.0015198170817198,0.5354,0.0,0.0,0.0,0.5354,42.219.158.161,49910
T238,3014860,737314,12117,13470,38105,25400,1434,6380,0.000106566517797,0.0009936443745748,0.4166,0.0,0.0,0.0,0.4166,42.219.158.179,50594
T239,1102470,766182,12076,13393,39850,25011,1257,6331,0.0003891224973145,0.0015497575188324,0.7784,0.0,0.0,0.0,0.7784,42.219.153.8,42846
T240,1040415,769110,12454,13571,40359,25495,1732,6335,0.0009162695615044,0.0020811094805165,0.4478,0.0,0.0,0.0,0.4478,60.56.180.24,80
T241,1444946,830585,12442,14150,43181,25479,1291,6762,0.0004439642611076,0.0023094334200057,0.3864,0.0,0.0,0.0,0.3864,233.181.198.188,80
T242,1078524,768147,12501,13757,40879,24173,1400,6597,0.0003875371713335,0.0014911164432211,0.2554,0.0,0.0,0.0,0.2554,60.56.180.24,80
T243,3187064,724528,12101,13232,39896,24101,1355,6238,9.496259422784796e-05,0.0009802163580522,0.533,0.0,0.0,0.0,0.533,42.219.158.179,60746
T244,1375418,726888,12169,13337,39794,24132,1249,6331,0.0003105749933456,0.0014397888908955,0.4775,0.0,0.0,0.0,0.4775,64.195.183.180,2745
T245,1133321,732682,12131,13325,39744,23728,1646,6270,0.0006627523215476,0.0017294404188593,0.1911,0.0,0.0,0.0,0.1911,60.56.180.24,80
T246,1514572,702977,12225,13452,38752,25977,1411,6113,0.0004177207501491,0.0022910469489563,0.1815,0.0,0.0,0.0,0.1815,60.56.180.25,80
T247,985867,882560,12223,16364,42266,23884,1388,6242,0.000430115835463,0.0015715307260529,0.1564,0.0,0.0,0.0,0.1564,60.56.180.25,80
T248,3021043,756983,12077,13248,38662,24138,1269,6369,8.357772068718672e-05,0.0009702603087916,0.3377,0.0,0.0,0.0,0.3377,42.219.158.179,58633
T249,1100760,727768,12003,13386,39899,22573,1380,6571,0.0004531213699112,0.0016445122636518,0.2457,0.0,0.0,0.0,0.2457,42.219.152.242,35409
T250,1132525,710758,12019,13445,39532,22088,1649,6766,0.0005667728403655,0.0016642949676559,0.13,0.0,0.0,0.0,0.13,42.219.152.242,34370
T251,899731,745010,12353,13650,40169,23649,1471,6635,0.0007130871912753,0.0019816495792372,0.2717,0.0,0.0,0.0,0.2717,42.219.153.219,51815
T252,2917323,678692,12178,13439,38665,22334,1257,6504,0.0001634275031375,0.0018367887895823,0.6919,0.0,0.0,0.0,0.6919,60.56.180.25,80
T253,3101190,837098,12253,15383,40346,23775,1373,6413,8.931973127264357e-05,0.0009821137971357,0.2771,0.0,0.0,0.0,0.2771,60.56.180.24,80
T254,1020906,644228,11936,13120,37098,22109,1267,6343,0.0005799596718764,0.0017944566264875,0.244,0.0,0.0,0.0,0.244,60.56.180.24,80
T255,931250,695467,12244,13493,37447,23061,1582,6249,0.0007221587104846,0.0017338421665927,0.5107,0.0,0.0,0.0,0.5107,75.179.204.115,35418
T256,843247,711627,11979,13311,37330,26952,1429,6141,0.0008372152339952,0.0022313990803988,0.5048,0.0,0.0,0.0,0.5048,60.56.180.24,443
T257,2991802,739504,12170,13398,37809,26637,1313,5876,0.0001269401010409,0.0018246595932634,0.5028,0.0,0.0,0.0,0.5028,60.56.180.24,80
T258,3051616,752928,12265,13922,38163,23703,1365,5940,9.962360500601812e-05,0.0009863068275628,0.2856,0.0,0.0,0.0,0.2856,87.143.4.87,28637
T259,878183,704201,12031,13216,38170,22626,1385,5870,0.0007107193906484,0.0021056262970625,0.2494,0.0,0.0,0.0,0.2494,42.219.152.242,35502
T260,1016974,722177,12268,13571,37632,24517,1760,6032,0.0007154252180749,0.0018115876841864,0.3894,0.0,0.0,0.0,0.3894,42.219.152.242,34495
T261,913943,724968,12283,13474,40079,23868,1474,6138,0.0007106501127997,0.001806826229719,0.2262,0.0,0.0,0.0,0.2262,42.219.159.92,61536
T262,2998981,707157,12143,13309,40909,23122,1356,6283,0.0001461505754334,0.001886874160874,0.1527,0.0,0.0,0.0,0.1527,233.181.198.188,80
T263,1436290,777903,12477,13774,41345,24107,1801,6115,0.0004087148873471,0.0019504782999093,0.2406,0.0,0.0,0.0,0.2406,60.56.180.25,80
T264,3208863,834057,12287,14284,41627,23855,2254,6471,9.277302225177584e-05,0.0009673301846674,0.4254,0.0,0.0,0.0,0.4254,60.56.180.24,80
T265,1138802,836604,12424,14469,42614,24479,2666,6412,0.0007021418705921,0.0019751342105067,0.4413,0.0,0.0,0.0,0.4413,42.219.153.8,48729
T266,783827,858377,12332,14053,39350,25204,2775,6062,0.0006727326859822,0.0018264126228978,0.2712,0.0,0.0,0.0,0.2712,60.56.180.25,80
T267,1248096,808797,12218,14000,39385,22940,2649,6063,0.0006523567918724,0.0027820714529184,0.6014,0.0,0.0,0.0,0.6014,60.56.180.24,80
T268,953843,733072,12154,15332,41624,23691,1302,6419,0.0003989394505231,0.0014231602764152,0.4534,0.0,0.0,0.0,0.4534,42.219.158.179,33590
T269,3104449,647127,11758,13110,37892,21548,1314,5995,9.755138790370364e-05,0.001017694793864,0.7176,0.0,0.0,0.0,0.7176,42.219.158.188,49775
T270,1100087,676896,11981,13200,38934,23082,1578,6509,0.0005548689674045,0.001681263513147,0.3918,0.0,0.0,0.0,0.3918,42.219.152.242,35800
T271,782880,707454,12099,13344,40486,25556,1315,6372,0.0006595019146634,0.0017349540207931,0.5467,0.0,0.0,0.0,0.5467,60.56.180.24,80
T272,1474609,679418,12003,13302,38262,22854,1492,6253,0.0004868720104834,0.0021048653113743,0.584,0.0,0.0,0.0,0.584,60.56.180.24,80
T273,877170,699890,12179,13495,39608,23243,1428,6113,0.0004515208765215,0.0015139872298438,0.8447,0.0,0.0,0.0,0.8447,42.219.158.242,36424
T274,3030407,748732,11915,13096,39571,23981,1327,6235,9.903188539618024e-05,0.0010248589699797,0.4007,0.0,0.0,0.0,0.4007,60.56.180.24,80
T275,1008249,684120,11827,13191,38453,22213,1545,6177,0.0007097588695248,0.0018396277850087,0.3438,0.0,0.0,0.0,0.3438,60.56.180.25,80
T276,597090,700926,11689,13255,37512,22894,1407,6236,0.0008427815967822,0.0021406165486175,0.1957,0.0,0.0,0.0,0.1957,60.56.180.25,80
T277,1201499,726329,11905,13210,38762,21301,1495,6195,0.0007972823638124,0.0029154278069809,0.2798,0.0,0.0,0.0,0.2798,60.56.180.24,80
T278,827168,720708,11738,12898,38446,21872,1330,6410,0.0003537682499965,0.0014435751057004,0.3658,0.0,0.0,0.0,0.3658,42.219.158.179,48978
T279,3109571,859747,11900,16315,43269,22277,1419,6466,9.869883118077736e-05,0.0010090236388738,0.2712,0.0,0.0,0.0,0.2712,42.219.154.159,46470
T280,885554,741604,11876,13381,39788,22962,1589,6449,0.0008371941278796,0.0020327056045575,0.1667,0.0,0.0,0.0,0.1667,232.169.245.102,53
T281,906461,912554,12190,16389,43769,24659,1500,6813,0.0005721845391535,0.0016726434519957,0.1543,0.0,0.0,0.0,0.1543,91.74.88.26,25
T282,755944,675099,12060,13385,38805,22715,1595,6453,0.0007518145133911,0.0019278079107209,0.3111,0.0,0.0,0.0,0.3111,42.219.158.161,50515
T283,1592817,699723,11928,13060,36940,23079,1440,6107,0.000261743954941,0.0019290096913282,0.5839,0.0,0.0,0.0,0.5839,42.219.152.242,35018
T284,3024420,720769,11937,13398,39712,22899,1405,6224,9.668489676154676e-05,0.0009994858990367,0.3801,0.0,0.0,0.0,0.3801,42.219.154.159,51298
T285,837709,689206,11957,13551,38423,23064,1695,6167,0.0009666300106333,0.0021866317982907,0.4138,0.0,0.0,0.0,0.4138,60.56.180.24,80
T286,921199,712191,11783,13372,39382,23576,1338,6077,0.0003988195986827,0.0015762330032315,0.3875,0.0,0.0,0.0,0.3875,42.219.153.219,40229
T287,933834,689505,11909,13121,36564,23515,1462,5923,0.0003960233737702,0.0015899981702746,0.3933,0.0,0.0,0.0,0.3933,42.219.158.161,50570
T288,1571637,877980,12091,16400,41210,23981,1552,5959,0.0003550592185116,0.0019954581516365,0.4096,0.0,0.0,0.0,0.4096,60.56.180.25,80
T289,1548526,694395,11815,13136,38209,23869,1356,5777,0.0002913110251372,0.0016997859168481,0.379,0.0,0.0,0.0,0.379,60.56.180.25,80
T290,3264492,701217,11934,13413,39239,23146,1713,5896,0.0001210481398807,0.0010124839813445,0.4643,0.0,0.0,0.0,0.4643,60.56.180.24,80
T291,1424238,794084,11923,14277,40537,22253,1523,6074,0.00024023411524,0.0014000896114053,0.3123,0.0,0.0,0.0,0.3123,42.219.152.242,35199
T292,1194629,770588,11842,14048,39867,20797,1529,6109,0.0002679342175892,0.0015222365112097,0.4537,0.0,0.0,0.0,0.4537,60.56.180.25,80
T293,1807223,799152,11845,15579,41522,20698,1725,6079,0.0002885665586282,0.0017860656750227,0.2162,0.0,0.0,0.0,0.2162,42.219.158.179,40180
T294,1252003,671491,11814,13162,38764,21411,1424,6196,0.0003826602095087,0.0018295576594937,0.1936,0.0,0.0,0.0,0.1936,42.219.158.242,58381
T295,2512637,678752,11705,13041,40492,21366,1691,5943,0.0001546266069521,0.0009703825569183,0.3895,0.0,0.0,0.0,0.3895,60.56.180.25,80
T296,823652,676435,11678,12981,37963,22254,1371,6353,0.0004811972528826,0.0016740910743617,0.4329,0.0,0.0,0.0,0.4329,60.56.180.24,80
T297,667789,687663,11862,13199,37812,21879,1504,5929,0.0005892836382907,0.0017695231762663,0.2333,0.0,0.0,0.0,0.2333,42.219.158.161,50694
T298,1144346,671871,11613,12976,36824,20933,1613,5812,0.0007408289840754,0.0029602880426857,0.2459,0.0,0.0,0.0,0.2459,42.219.158.179,39159
T299,1193284,682212,11927,13386,39035,21628,1682,6180,0.0003442902435299,0.0016722658192704,0.2562,0.0,0.0,0.0,0.2562,42.219.152.242,36909
T300,2880672,621961,11749,13057,38338,21523,1599,6401,0.0001200062216103,0.0009639979549511,0.3544,0.0,0.0,0.0,0.3544,42.219.158.164,40050
T301,851946,673297,12108,13627,40601,24352,1713,6648,0.000615660254547,0.0017354840505201,0.4533,0.0,0.0,0.0,0.4533,42.219.152.242,35903
T302,840304,662684,11905,13837,38586,22587,1507,5870,0.0004563922140841,0.0016841549043313,0.2082,0.0,0.0,0.0,0.2082,60.56.180.24,80
T303,1239365,651685,11815,13540,38171,23116,1593,5869,0.0005392167995433,0.0026039696164934,0.4468,0.0,0.0,0.0,0.4468,42.219.158.179,39571
T304,1024326,680707,11782,13235,39920,22654,1443,6101,0.0004418948832096,0.0017567413637413,0.4971,0.0,0.0,0.0,0.4971,42.219.158.188,48525
T305,2791660,668351,12328,13005,38625,23171,2105,5782,0.0001090078131737,0.0009939094933332,0.3328,0.0,0.0,0.0,0.3328,60.56.180.25,80
T306,985525,668739,11763,13434,38267,22648,1552,5929,0.0005328009673936,0.0015692081798691,0.5838,0.0,0.0,0.0,0.5838,60.56.180.24,80
T307,1392651,710938,12000,13134,40285,23651,1400,5779,0.0002303167254755,0.0014078461837322,0.294,0.0,0.0,0.0,0.294,245.70.44.98,53
T308,1209574,680466,11617,13053,38124,23730,1416,6187,0.0007898046943023,0.0030276089125871,0.4767,0.0,0.0,0.0,0.4767,42.219.158.179,51298
T309,858909,634546,11693,12999,38030,21496,1509,5962,0.0005184384305358,0.0016653042072036,0.4167,0.0,0.0,0.0,0.4167,42.219.152.242,37218
T310,3106953,689077,11808,13142,39650,23129,1539,6421,0.0001063512075007,0.0010358321411456,0.5573,0.0,0.0,0.0,0.5573,42.219.152.242,36183
T311,1083592,681090,11756,13243,39144,22993,1562,6382,0.0005124457161384,0.0016465286865744,0.4082,0.0,0.0,0.0,0.4082,60.56.180.24,80
T312,1226979,664729,11723,14035,39618,22323,1403,6072,0.0002854949769867,0.0015107607196051,0.1805,0.0,0.0,0.0,0.1805,60.56.180.24,80
T313,677301,700091,11651,14918,39710,21835,1420,6306,0.0007617236500045,0.0021261387440882,0.1526,0.0,0.0,0.0,0.1526,42.219.158.179,53439
T314,1399616,692063,11923,13152,37307,22470,1543,6116,0.0004455477211214,0.0021144894124898,0.2708,0.0,0.0,0.0,0.2708,60.56.180.24,80
T315,2856456,666202,11757,13045,37124,23206,1464,5960,9.091712988395332e-05,0.0010089463989447,0.2399,0.0,0.0,0.0,0.2399,60.56.180.24,80
T316,981442,707697,11883,16287,45719,22892,1768,6037,0.0006611191434168,0.0017563178041929,0.2211,0.0,0.0,0.0,0.2211,42.219.154.108,50874
T317,1296985,664883,11842,13527,37770,22151,1324,5746,0.0003464583102032,0.0015646748832792,0.2124,0.0,0.0,0.0,0.2124,42.219.158.161,50953
T318,681258,640427,11433,12528,36937,21472,1432,5897,0.0007035825679654,0.0018714181991352,0.1955,0.0,0.0,0.0,0.1955,42.219.158.179,49925
T319,1347700,673852,11578,12721,38913,22283,1342,6298,0.0004053053829998,0.002028204860604,0.4102,0.0,0.0,0.0,0.4102,60.56.180.24,80
T320,2899237,684738,11828,13199,40751,23134,1265,6235,9.983762841732768e-05,0.0010205586487164,0.2207,0.0,0.0,0.0,0.2207,60.56.180.25,80
T321,1665253,688652,11812,13267,39734,22759,1920,5790,0.0003965980230852,0.0015019195588702,0.2637,0.0,0.0,0.0,0.2637,42.219.154.108,39427
T322,1369279,700063,11763,13194,39044,23360,1792,5963,0.0002824739326561,0.0015472038396717,0.1714,0.0,0.0,0.0,0.1714,233.181.198.188,80
T323,745199,1200654,11520,15923,39561,34710,1578,6070,0.0004644779664698,0.0017664045717304,0.1273,0.0,0.0,0.0,0.1273,60.56.180.25,80
T324,1330047,692011,11762,12978,39991,22403,1454,6056,0.000425108333683,0.002149091322213,0.2035,0.0,0.0,0.0,0.2035,60.56.180.25,80
T325,2817922,668714,11624,12872,39170,22111,1346,5767,9.595641201185672e-05,0.0009544225192714,0.2506,0.0,0.0,0.0,0.2506,60.56.180.25,80
T326,1930066,685182,11687,13136,37724,23708,1708,5870,0.0002952966465229,0.0013802056126826,0.2499,0.0,0.0,0.0,0.2499,42.219.158.161,51067
T327,1521259,688359,11824,13138,39268,23103,1673,6021,0.0003524083868125,0.0015498417235095,0.4678,0.0,0.0,0.0,0.4678,42.219.158.242,46628
T328,696579,667013,11728,12816,37190,22849,1531,5616,0.0006330658798759,0.0021242839257112,0.4408,0.0,0.0,0.0,0.4408,60.56.180.25,80
T329,1037421,676079,11704,13102,38001,22221,1420,5961,0.0007307561288273,0.0033121330248295,0.4035,0.0,0.0,0.0,0.4035,60.56.180.24,80
T330,2500474,662223,11725,15971,43152,22502,1529,6180,8.683104874974266e-05,0.0009007529003662,0.2682,0.0,0.0,0.0,0.2682,60.56.180.25,80
T331,1410611,654056,11707,12927,38652,22347,1829,6000,0.0007527291428243,0.0030205327797551,0.2807,0.0,0.0,0.0,0.2807,42.219.152.242,36677
